execucao,operacao,ordenacao,entrada,estrategia,tempo_ns,seed
46,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,376576400,1167322072
47,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,376827600,1167323069
48,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378027700,1167324066
49,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,380719600,1167325063
50,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,376409100,1167326060
51,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,381219500,1167327057
52,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378946000,1167328054
53,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377323000,1167329051
54,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377061200,1167330048
55,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378611200,1167331045
56,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377765600,1167332042
57,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378136700,1167333039
58,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,373885900,1167334036
59,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377215600,1167335033
60,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,376221800,1167336030
61,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,374254800,1167337027
62,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379708100,1167338024
63,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378363700,1167339021
64,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378855400,1167340018
65,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377308600,1167341015
66,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378165700,1167342012
67,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378856300,1167343009
68,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,375864000,1167344006
69,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379607500,1167345003
70,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379277200,1167346000
71,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377390300,1167346997
72,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378752800,1167347994
73,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378538600,1167348991
74,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377031100,1167349988
75,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,382166800,1167350985
76,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377786000,1167351982
77,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379751100,1167352979
78,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378985500,1167353976
79,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379640600,1167354973
80,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379525200,1167355970
81,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,376997900,1167356967
82,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,376845800,1167357964
83,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379606100,1167358961
84,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,377145400,1167359958
85,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378291700,1167360955
86,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,384081800,1167361952
87,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,379823400,1167362949
88,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378402700,1167363946
89,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,376886100,1167364943
90,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,378397600,1167365940
91,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,386664200,1167366937
92,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,395621000,1167367934
93,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,401477800,1167368931
94,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,387484500,1167369928
95,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,391372900,1167370925
96,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,391124100,1167371922
97,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,399773800,1167372919
98,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,422391500,1167373916
99,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,406888900,1167374913
100,INSERCAO,CRESCENTE,DECRESCENTE,BINARIA,404742200,1167375910
1,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,676798200,637374911
2,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,707084800,637375908
3,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,680721800,637376905
4,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,720768300,637377902
5,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,748921100,637378899
6,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,694293000,637379896
7,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,686875400,637380893
8,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,680734500,637381890
9,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,685068200,637382887
10,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,685981600,637383884
11,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,689153700,637384881
12,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,703441600,637385878
13,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,680188200,637386875
14,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,694226900,637387872
15,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,685383300,637388869
16,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,708217900,637389866
17,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,707595700,637390863
18,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,681838600,637391860
19,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,680862700,637392857
20,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,672385900,637393854
21,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,674830900,637394851
22,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,664092700,637395848
23,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,659130700,637396845
24,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,668246200,637397842
25,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,653589400,637398839
26,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,655969900,637399836
27,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,658742100,637400833
28,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,651914900,637401830
29,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,646918400,637402827
30,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,655322300,637403824
31,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,647269300,637404821
32,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,654990400,637405818
33,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,652986700,637406815
34,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,645434100,637407812
35,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,655818900,637408809
36,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,656477200,637409806
37,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,651714600,637410803
38,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,656492600,637411800
39,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,655610500,637412797
40,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,648453200,637413794
41,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,663609900,637414791
42,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,659127300,637415788
43,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,677022500,637416785
44,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,663313400,637417782
45,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,672037400,637418779
46,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,649553900,637419776
47,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,650517900,637420773
48,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,653760800,637421770
49,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,660928700,637422767
50,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,653823200,637423764
51,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,651552900,637424761
52,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,647976900,637425758
53,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,656797000,637426755
54,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,684710100,637427752
55,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,651856000,637428749
56,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,653693700,637429746
57,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,666545200,637430743
58,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,671454200,637431740
59,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,672168400,637432737
60,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,669241000,637433734
61,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,663012700,637434731
62,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,670271700,637435728
63,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,664050600,637436725
64,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,662741400,637437722
65,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,657744200,637438719
66,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,649671100,637439716
67,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,697591000,637440713
68,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,694925700,637441710
69,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,672863500,637442707
70,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,688601900,637443704
71,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,705649900,637444701
72,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,692300600,637445698
73,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,691661000,637446695
74,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,781293700,637447692
75,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,739038500,637448689
76,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,734936200,637449686
77,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,703629000,637450683
78,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,708542800,637451680
79,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,733868300,637452677
80,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,731359400,637453674
81,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,693567000,637454671
82,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,693695600,637455668
83,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,707470400,637456665
84,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,739368100,637457662
85,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,711251300,637458659
86,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,704185900,637459656
87,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,685500900,637460653
88,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,709184500,637461650
89,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,709230000,637462647
90,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,706541600,637463644
91,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,722459100,637464641
92,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,713027400,637465638
93,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,714083400,637466635
94,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,744219200,637467632
95,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,741468500,637468629
96,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,744863600,637469626
97,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,715252100,637470623
98,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,710209900,637471620
99,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,694662200,637472617
100,INSERCAO,CRESCENTE,ALEATORIA,LINEAR,694050500,637473614
1,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,183393700,1685738318
2,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186855800,1685739315
3,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,185561900,1685740312
4,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192641900,1685741309
5,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,184249700,1685742306
6,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186336200,1685743303
7,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192621300,1685744300
8,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189235900,1685745297
9,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,185954100,1685746294
10,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182675700,1685747291
11,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186418400,1685748288
12,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,188068800,1685749285
13,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182880600,1685750282
14,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,184091300,1685751279
15,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,188543300,1685752276
16,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192963100,1685753273
17,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,213408400,1685754270
18,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,188370700,1685755267
19,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182603100,1685756264
20,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,201280400,1685757261
21,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182437300,1685758258
22,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,197718500,1685759255
23,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,191862400,1685760252
24,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186878500,1685761249
25,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,190969600,1685762246
26,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,185420000,1685763243
27,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,183202600,1685764240
28,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192853200,1685765237
29,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,190621300,1685766234
30,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,185231300,1685767231
31,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,200228000,1685768228
32,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,183711500,1685769225
33,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,184653800,1685770222
34,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,187513000,1685771219
35,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,181943600,1685772216
36,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,185622700,1685773213
37,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182360500,1685774210
38,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189874900,1685775207
39,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192435900,1685776204
40,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,184278100,1685777201
41,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,215463900,1685778198
42,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,188447600,1685779195
43,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,187647100,1685780192
44,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,197262600,1685781189
45,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,197099600,1685782186
46,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,183237900,1685783183
47,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,191260100,1685784180
48,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,183630400,1685785177
49,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186285400,1685786174
50,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,183023500,1685787171
51,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,181984500,1685788168
52,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,180794900,1685789165
53,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192896600,1685790162
54,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,180566400,1685791159
55,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,197563900,1685792156
56,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186213200,1685793153
57,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186640100,1685794150
58,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189013100,1685795147
59,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,188491800,1685796144
60,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,184369700,1685797141
61,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186305400,1685798138
62,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,212455800,1685799135
63,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,194805600,1685800132
64,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,188120100,1685801129
65,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,199291500,1685802126
66,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,190883300,1685803123
67,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,197404200,1685804120
68,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,201448900,1685805117
69,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,207796900,1685806114
70,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,190450600,1685807111
71,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189542700,1685808108
72,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,208330000,1685809105
73,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189926600,1685810102
74,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,198837100,1685811099
75,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,206184700,1685812096
76,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,183030900,1685813093
77,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,188614200,1685814090
78,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,181906600,1685815087
79,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,196766700,1685816084
80,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189272300,1685817081
81,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192661200,1685818078
82,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,187619000,1685819075
83,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,180137300,1685820072
84,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,180703000,1685821069
85,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182416400,1685822066
86,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,197221500,1685823063
87,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,185758700,1685824060
88,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186087600,1685825057
89,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,181261600,1685826054
90,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,181252300,1685827051
91,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,186590000,1685828048
92,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189503600,1685829045
93,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,184353000,1685830042
94,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182429800,1685831039
95,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192519100,1685832036
96,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,192918700,1685833033
97,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182134900,1685834030
98,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,182418600,1685835027
99,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,194523800,1685836024
100,INSERCAO,CRESCENTE,ALEATORIA,BINARIA,189099100,1685837021
1,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,403431000,309399224
2,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,409820100,309400221
3,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,390603100,309401218
4,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,391977700,309402215
5,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,386050100,309403212
6,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,390125100,309404209
7,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,395494700,309405206
8,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,386510300,309406203
9,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,389274600,309407200
10,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,405027200,309408197
11,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,401726400,309409194
12,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393755600,309410191
13,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393354100,309411188
14,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,389618200,309412185
15,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,385910800,309413182
16,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,387424500,309414179
17,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,384722400,309415176
18,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,398925000,309416173
19,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,387221700,309417170
20,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,396141200,309418167
21,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,383600000,309419164
22,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,398585600,309420161
23,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,383145300,309421158
24,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,389001300,309422155
25,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,382287500,309423152
26,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393417400,309424149
27,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,392678900,309425146
28,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,399666900,309426143
29,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,382619900,309427140
30,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,402579800,309428137
31,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,386937200,309429134
32,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,385449500,309430131
33,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,425531100,309431128
34,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,392385700,309432125
35,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,384440400,309433122
36,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393754600,309434119
37,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,403571600,309435116
38,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,402101900,309436113
39,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,380033200,309437110
40,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,400931500,309438107
41,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,395138200,309439104
42,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,398642200,309440101
43,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,407786700,309441098
44,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,397144800,309442095
45,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,398088600,309443092
46,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,396887000,309444089
47,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,408936300,309445086
48,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,399919900,309446083
49,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393099100,309447080
50,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393524400,309448077
51,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,417024700,309449074
52,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,392452500,309450071
53,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393330200,309451068
54,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,382941100,309452065
55,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,406350300,309453062
56,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,388026000,309454059
57,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393623100,309455056
58,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,426416200,309456053
59,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,390900900,309457050
60,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,393899800,309458047
61,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,381276000,309459044
62,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,392268100,309460041
63,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,406239300,309461038
64,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,394325000,309462035
65,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,395541500,309463032
66,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,383079100,309464029
67,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,408633500,309465026
68,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,438946300,309466023
69,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,387045100,309467020
70,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,392966100,309468017
71,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,401245100,309469014
72,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,387593000,309470011
73,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,400441500,309471008
74,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,390977200,309472005
75,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,415041100,309473002
76,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,405320700,309473999
77,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,392721000,309474996
78,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,412938400,309475993
79,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,387901800,309476990
80,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,385142000,309477987
81,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,394042500,309478984
82,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,394968400,309479981
83,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,382412700,309480978
84,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,380860800,309481975
85,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,385636400,309482972
86,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,380825000,309483969
87,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,382435000,309484966
88,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,387346300,309485963
89,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,383590500,309486960
90,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,387781300,309487957
91,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,406082500,309488954
92,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,409402000,309489951
93,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,381087200,309490948
94,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,405299600,309491945
95,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,396592800,309492942
